month,district,pincode,variety,temperature,rainfall,humidity,water_availability,suitability
4,Pathanamthitta,689661,Panniyur 1,27.9,109.0,73.5,Medium,Recommended
4,Pathanamthitta,689661,Panniyur 1,28.0,88.9,75.2,Low,Not Recommended
4,Pathanamthitta,689661,Panniyur 1,30.0,96.8,68.9,Low,Not Recommended
4,Pathanamthitta,689695,Panniyur 1,22.2,154.3,82.0,High,Recommended
4,Pathanamthitta,689695,Panniyur 1,27.9,108.5,74.8,Medium,Recommended
4,Pathanamthitta,689695,Panniyur 1,30.9,110.0,77.1,Medium,Plant with Care
4,Pathanamthitta,689695,Panniyur 1,28.0,199.8,78.7,Medium,Recommended
4,Pathanamthitta,689695,Panniyur 1,26.9,171.6,85.1,Medium,Recommended
4,Pathanamthitta,689699,Panniyur 1,30.1,75.3,82.8,Low,Not Recommended
4,Pathanamthitta,689699,Panniyur 1,27.9,172.4,63.6,Medium,Recommended
4,Pathanamthitta,689699,Panniyur 1,26.4,58.8,73.2,Low,Not Recommended
4,Pathanamthitta,689699,Panniyur 1,31.1,41.1,73.9,Low,Not Recommended
4,Pathanamthitta,689699,Panniyur 1,28.0,93.6,78.4,Medium,Plant with Care
5,Pathanamthitta,689645,Panniyur 1,25.6,98.7,83.1,Low,Not Recommended
5,Pathanamthitta,689645,Panniyur 1,29.6,113.2,68.0,High,Recommended
5,Pathanamthitta,689645,Panniyur 1,26.0,183.1,65.5,High,Recommended
5,Pathanamthitta,689645,Panniyur 1,28.0,130.1,78.4,Medium,Recommended
5,Pathanamthitta,689645,Panniyur 1,28.1,93.0,94.0,Low,Not Recommended
5,Pathanamthitta,689661,Panniyur 1,28.5,115.1,65.2,Medium,Recommended
5,Pathanamthitta,689661,Panniyur 1,29.1,27.3,75.2,Low,Not Recommended
5,Pathanamthitta,689661,Panniyur 1,26.4,197.5,83.2,Low,Plant with Care
5,Pathanamthitta,689661,Panniyur 1,27.0,136.2,76.7,Medium,Recommended
5,Pathanamthitta,689661,Panniyur 1,28.7,0.0,74.2,Medium,Plant with Care
5,Pathanamthitta,689695,Panniyur 1,31.9,135.6,73.7,Low,Not Recommended
5,Pathanamthitta,689695,Panniyur 1,27.2,133.0,68.5,High,Recommended
5,Pathanamthitta,689695,Panniyur 1,26.8,20.1,82.1,Low,Not Recommended
5,Pathanamthitta,689695,Panniyur 1,30.7,118.7,79.7,High,Plant with Care
5,Pathanamthitta,689695,Panniyur 1,29.8,131.8,81.4,High,Recommended
5,Pathanamthitta,689699,Panniyur 1,28.5,180.5,91.8,Low,Not Recommended
5,Pathanamthitta,689699,Panniyur 1,29.1,39.9,73.9,Low,Not Recommended
5,Pathanamthitta,689699,Panniyur 1,31.6,31.9,78.9,Medium,Plant with Care
5,Pathanamthitta,689699,Panniyur 1,28.3,149.6,85.3,Medium,Plant with Care
5,Pathanamthitta,689699,Panniyur 1,28.4,79.8,84.0,Low,Not Recommended
6,Pathanamthitta,689645,Panniyur 1,21.5,320.5,92.1,Medium,Recommended
6,Pathanamthitta,689645,Panniyur 1,24.4,370.0,87.0,Medium,Recommended
6,Pathanamthitta,689645,Panniyur 1,24.2,132.9,77.2,High,Recommended
6,Pathanamthitta,689645,Panniyur 1,21.1,339.1,84.8,High,Recommended
6,Pathanamthitta,689645,Panniyur 1,26.6,207.6,95.0,High,Recommended
6,Pathanamthitta,689661,Panniyur 1,26.1,364.1,86.4,Medium,Recommended
6,Pathanamthitta,689661,Panniyur 1,23.4,353.9,84.5,High,Recommended
6,Pathanamthitta,689661,Panniyur 1,20.2,448.6,81.5,High,Recommended
6,Pathanamthitta,689661,Panniyur 1,25.1,251.6,90.1,Medium,Recommended
6,Pathanamthitta,689661,Panniyur 1,26.6,381.1,78.0,High,Recommended
6,Pathanamthitta,689695,Panniyur 1,23.5,337.6,82.2,High,Recommended
6,Pathanamthitta,689695,Panniyur 1,21.2,301.8,85.9,High,Recommended
6,Pathanamthitta,689695,Panniyur 1,23.5,396.8,89.3,Medium,Recommended
6,Pathanamthitta,689695,Panniyur 1,22.4,365.5,92.8,High,Recommended
6,Pathanamthitta,689695,Panniyur 1,23.2,557.1,86.5,High,Plant with Care
6,Pathanamthitta,689699,Panniyur 1,21.9,583.5,89.8,High,Plant with Care
6,Pathanamthitta,689699,Panniyur 1,24.7,274.9,85.7,Medium,Recommended
6,Pathanamthitta,689699,Panniyur 1,25.7,434.0,84.6,High,Recommended
6,Pathanamthitta,689699,Panniyur 1,20.5,312.3,84.5,High,Recommended
6,Pathanamthitta,689699,Panniyur 1,24.5,319.3,79.6,High,Recommended
7,Pathanamthitta,689645,Panniyur 1,24.7,430.0,83.2,High,Recommended
7,Pathanamthitta,689645,Panniyur 1,28.3,272.2,85.5,High,Recommended
7,Pathanamthitta,689645,Panniyur 1,21.0,211.9,85.0,High,Recommended
7,Pathanamthitta,689645,Panniyur 1,19.9,389.8,85.3,High,Recommended
7,Pathanamthitta,689645,Panniyur 1,24.9,125.5,86.0,High,Recommended
7,Pathanamthitta,689661,Panniyur 1,20.6,230.3,88.2,High,Recommended
7,Pathanamthitta,689661,Panniyur 1,23.6,276.7,84.4,Medium,Recommended
7,Pathanamthitta,689661,Panniyur 1,22.6,411.7,91.3,High,Plant with Care
7,Pathanamthitta,689661,Panniyur 1,22.6,342.1,79.1,High,Recommended
7,Pathanamthitta,689661,Panniyur 1,21.6,411.7,78.0,High,Recommended
7,Pathanamthitta,689695,Panniyur 1,23.6,352.9,85.5,High,Recommended
7,Pathanamthitta,689695,Panniyur 1,22.8,357.7,95.0,High,Recommended
7,Pathanamthitta,689695,Panniyur 1,22.7,418.9,89.7,High,Recommended
7,Pathanamthitta,689695,Panniyur 1,25.3,346.3,84.5,High,Recommended
7,Pathanamthitta,689695,Panniyur 1,25.2,454.9,85.6,High,Recommended
7,Pathanamthitta,689699,Panniyur 1,24.8,489.5,81.8,High,Recommended
7,Pathanamthitta,689699,Panniyur 1,23.9,347.9,90.0,High,Recommended
7,Pathanamthitta,689699,Panniyur 1,19.6,409.5,94.7,High,Plant with Care
7,Pathanamthitta,689699,Panniyur 1,20.1,244.5,83.4,High,Recommended
7,Pathanamthitta,689699,Panniyur 1,21.7,326.1,82.3,Medium,Recommended
8,Pathanamthitta,689645,Panniyur 1,24.2,401.5,85.2,Medium,Plant with Care
8,Pathanamthitta,689645,Panniyur 1,22.1,368.7,72.1,High,Recommended
8,Pathanamthitta,689645,Panniyur 1,20.7,480.6,85.4,High,Plant with Care
8,Pathanamthitta,689645,Panniyur 1,24.7,377.5,87.1,High,Recommended
8,Pathanamthitta,689645,Panniyur 1,23.9,403.4,79.4,Medium,Plant with Care
8,Pathanamthitta,689661,Panniyur 1,21.3,456.3,84.4,High,Plant with Care
8,Pathanamthitta,689661,Panniyur 1,23.8,291.4,83.3,High,Recommended
8,Pathanamthitta,689661,Panniyur 1,20.4,508.9,88.8,High,Plant with Care
8,Pathanamthitta,689661,Panniyur 1,23.0,291.8,91.0,High,Recommended
8,Pathanamthitta,689661,Panniyur 1,22.9,308.7,85.0,Medium,Recommended
8,Pathanamthitta,689695,Panniyur 1,22.5,247.2,90.1,High,Recommended
8,Pathanamthitta,689695,Panniyur 1,22.0,217.7,89.0,High,Recommended
8,Pathanamthitta,689695,Panniyur 1,23.7,265.2,79.4,High,Recommended
8,Pathanamthitta,689695,Panniyur 1,19.6,253.8,91.5,High,Plant with Care
8,Pathanamthitta,689695,Panniyur 1,23.3,299.3,87.8,Medium,Recommended
8,Pathanamthitta,689699,Panniyur 1,25.8,322.4,80.0,High,Recommended
8,Pathanamthitta,689699,Panniyur 1,25.2,452.5,93.9,Medium,Plant with Care
8,Pathanamthitta,689699,Panniyur 1,22.2,238.6,85.9,High,Recommended
8,Pathanamthitta,689699,Panniyur 1,22.5,334.7,83.2,High,Recommended
8,Pathanamthitta,689699,Panniyur 1,24.0,502.8,79.4,High,Plant with Care
9,Pathanamthitta,689645,Panniyur 1,24.5,290.9,80.6,High,Recommended
9,Pathanamthitta,689645,Panniyur 1,21.6,545.5,81.8,High,Plant with Care
9,Pathanamthitta,689645,Panniyur 1,21.9,315.9,83.3,High,Recommended
9,Pathanamthitta,689645,Panniyur 1,26.8,384.5,85.9,Medium,Recommended
9,Pathanamthitta,689645,Panniyur 1,21.0,307.8,95.0,High,Plant with Care
9,Pathanamthitta,689661,Panniyur 1,20.0,214.2,81.9,High,Recommended
9,Pathanamthitta,689661,Panniyur 1,24.4,403.9,78.8,High,Plant with Care
9,Pathanamthitta,689661,Panniyur 1,22.2,385.0,87.5,High,Recommended
9,Pathanamthitta,689661,Panniyur 1,20.9,450.0,75.4,High,Plant with Care
9,Pathanamthitta,689661,Panniyur 1,21.7,284.3,91.1,Medium,Recommended
9,Pathanamthitta,689695,Panniyur 1,22.2,535.2,92.0,High,Plant with Care
9,Pathanamthitta,689695,Panniyur 1,21.5,387.9,90.2,High,Plant with Care
9,Pathanamthitta,689695,Panniyur 1,20.2,401.2,87.4,Medium,Plant with Care
9,Pathanamthitta,689695,Panniyur 1,20.9,502.1,95.0,Medium,Plant with Care
9,Pathanamthitta,689695,Panniyur 1,22.0,247.7,85.1,Medium,Recommended
9,Pathanamthitta,689699,Panniyur 1,24.3,407.5,79.7,Medium,Plant with Care
9,Pathanamthitta,689699,Panniyur 1,22.1,499.2,85.5,High,Plant with Care
9,Pathanamthitta,689699,Panniyur 1,23.4,338.4,80.1,High,Recommended
9,Pathanamthitta,689699,Panniyur 1,24.3,433.8,78.9,High,Plant with Care
9,Pathanamthitta,689699,Panniyur 1,23.6,429.7,84.6,High,Plant with Care
10,Pathanamthitta,689645,Panniyur 1,23.7,136.1,74.9,Low,Plant with Care
10,Pathanamthitta,689645,Panniyur 1,21.8,262.2,82.7,High,Recommended
10,Pathanamthitta,689645,Panniyur 1,26.3,136.3,79.1,Medium,Recommended
10,Pathanamthitta,689645,Panniyur 1,25.4,187.3,87.4,High,Recommended
10,Pathanamthitta,689645,Panniyur 1,24.6,231.3,77.5,Medium,Recommended
10,Pathanamthitta,689661,Panniyur 1,23.9,175.7,81.9,Low,Plant with Care
10,Pathanamthitta,689661,Panniyur 1,21.6,231.2,89.7,High,Recommended
10,Pathanamthitta,689661,Panniyur 1,22.4,183.2,83.7,High,Recommended
10,Pathanamthitta,689661,Panniyur 1,25.9,176.8,91.3,Low,Plant with Care
10,Pathanamthitta,689661,Panniyur 1,24.0,189.2,82.9,High,Recommended
10,Pathanamthitta,689695,Panniyur 1,21.8,223.9,66.5,Low,Plant with Care
10,Pathanamthitta,689695,Panniyur 1,23.0,95.5,88.6,Medium,Plant with Care
10,Pathanamthitta,689695,Panniyur 1,23.8,110.3,91.0,Medium,Plant with Care
10,Pathanamthitta,689695,Panniyur 1,24.8,274.3,71.6,Medium,Recommended
10,Pathanamthitta,689695,Panniyur 1,22.9,132.3,88.1,Low,Plant with Care
10,Pathanamthitta,689699,Panniyur 1,21.9,247.4,92.9,Medium,Plant with Care
10,Pathanamthitta,689699,Panniyur 1,24.9,34.2,83.8,Low,Plant with Care
10,Pathanamthitta,689699,Panniyur 1,26.2,206.1,74.8,Low,Plant with Care
10,Pathanamthitta,689699,Panniyur 1,23.8,124.5,75.5,High,Recommended
10,Pathanamthitta,689699,Panniyur 1,28.3,218.5,81.8,Medium,Recommended
11,Pathanamthitta,689645,Panniyur 1,29.6,33.6,85.1,High,Plant with Care
11,Pathanamthitta,689645,Panniyur 1,23.5,388.5,82.0,High,Recommended
11,Pathanamthitta,689645,Panniyur 1,21.2,208.6,81.4,High,Recommended
11,Pathanamthitta,689645,Panniyur 1,24.8,204.0,72.3,Low,Plant with Care
11,Pathanamthitta,689645,Panniyur 1,22.9,119.5,79.0,Medium,Recommended
11,Pathanamthitta,689661,Panniyur 1,24.5,250.0,76.9,Low,Plant with Care
11,Pathanamthitta,689661,Panniyur 1,25.2,171.8,58.6,Low,Plant with Care
11,Pathanamthitta,689661,Panniyur 1,25.7,47.1,88.3,Medium,Plant with Care
11,Pathanamthitta,689661,Panniyur 1,25.5,306.9,85.3,High,Plant with Care
11,Pathanamthitta,689661,Panniyur 1,24.6,264.1,84.9,High,Recommended
11,Pathanamthitta,689695,Panniyur 1,26.5,189.9,87.6,High,Recommended
11,Pathanamthitta,689695,Panniyur 1,23.9,161.6,75.7,Low,Plant with Care
11,Pathanamthitta,689695,Panniyur 1,20.2,194.2,95.0,High,Plant with Care
11,Pathanamthitta,689695,Panniyur 1,24.5,258.5,85.4,High,Recommended
11,Pathanamthitta,689695,Panniyur 1,22.0,98.2,78.5,Low,Plant with Care
11,Pathanamthitta,689699,Panniyur 1,26.0,182.0,74.3,Medium,Recommended
11,Pathanamthitta,689699,Panniyur 1,22.8,163.4,71.4,High,Recommended
11,Pathanamthitta,689699,Panniyur 1,21.3,265.3,69.2,Medium,Recommended
11,Pathanamthitta,689699,Panniyur 1,22.8,123.2,84.6,Medium,Recommended
11,Pathanamthitta,689699,Panniyur 1,24.1,225.4,79.4,Low,Plant with Care
12,Pathanamthitta,689645,Panniyur 1,21.1,4.2,74.6,Medium,Plant with Care
12,Pathanamthitta,689645,Panniyur 1,22.8,28.1,52.8,High,Plant with Care
12,Pathanamthitta,689645,Panniyur 1,21.9,72.9,61.3,Medium,Plant with Care
12,Pathanamthitta,689645,Panniyur 1,21.8,12.0,48.9,Medium,Plant with Care
12,Pathanamthitta,689645,Panniyur 1,18.7,0.0,57.7,Medium,Plant with Care
12,Pathanamthitta,689661,Panniyur 1,17.8,44.8,53.6,Medium,Not Recommended
12,Pathanamthitta,689661,Panniyur 1,19.2,76.4,84.0,Medium,Plant with Care
12,Pathanamthitta,689661,Panniyur 1,22.1,20.9,88.5,Medium,Plant with Care
12,Pathanamthitta,689661,Panniyur 1,19.0,4.2,56.9,Low,Not Recommended
12,Pathanamthitta,689661,Panniyur 1,19.2,66.8,69.9,Low,Not Recommended
12,Pathanamthitta,689695,Panniyur 1,22.7,44.6,81.5,High,Plant with Care
12,Pathanamthitta,689695,Panniyur 1,19.9,44.5,90.4,High,Not Recommended
12,Pathanamthitta,689695,Panniyur 1,20.9,34.9,64.4,Medium,Plant with Care
12,Pathanamthitta,689695,Panniyur 1,21.5,88.9,89.6,High,Plant with Care
12,Pathanamthitta,689695,Panniyur 1,18.0,87.9,77.0,Medium,Plant with Care
12,Pathanamthitta,689699,Panniyur 1,21.9,22.2,52.0,High,Plant with Care
12,Pathanamthitta,689699,Panniyur 1,19.3,26.0,89.5,Medium,Plant with Care
12,Pathanamthitta,689699,Panniyur 1,18.1,88.4,63.6,Medium,Plant with Care
12,Pathanamthitta,689699,Panniyur 1,20.9,36.8,73.6,Medium,Plant with Care
12,Pathanamthitta,689699,Panniyur 1,18.5,64.4,81.0,Low,Not Recommended
1,Pathanamthitta,689645,Panniyur 5,20.6,67.4,50.4,Medium,Plant with Care
1,Pathanamthitta,689645,Panniyur 5,19.7,29.3,58.1,Low,Not Recommended
1,Pathanamthitta,689645,Panniyur 5,21.6,37.8,58.0,Low,Not Recommended
1,Pathanamthitta,689645,Panniyur 5,22.5,65.0,70.6,Low,Not Recommended
1,Pathanamthitta,689645,Panniyur 5,17.8,34.9,76.2,Medium,Not Recommended
1,Pathanamthitta,689661,Panniyur 5,20.5,26.5,66.6,Medium,Plant with Care
1,Pathanamthitta,689661,Panniyur 5,21.7,24.3,67.8,Medium,Plant with Care
1,Pathanamthitta,689661,Panniyur 5,17.1,42.8,55.7,Low,Not Recommended
1,Pathanamthitta,689661,Panniyur 5,21.9,55.4,77.3,Medium,Plant with Care
1,Pathanamthitta,689661,Panniyur 5,20.5,62.6,71.1,Medium,Plant with Care
1,Pathanamthitta,689695,Panniyur 5,22.9,8.3,87.6,Low,Not Recommended
1,Pathanamthitta,689695,Panniyur 5,19.6,23.9,51.1,Medium,Plant with Care
1,Pathanamthitta,689695,Panniyur 5,21.4,73.7,82.7,Low,Not Recommended
1,Pathanamthitta,689695,Panniyur 5,20.4,95.3,73.4,Medium,Plant with Care
1,Pathanamthitta,689695,Panniyur 5,18.5,0.0,61.8,Medium,Plant with Care
1,Pathanamthitta,689699,Panniyur 5,22.6,95.3,73.4,High,Plant with Care
1,Pathanamthitta,689699,Panniyur 5,21.2,20.8,68.1,High,Plant with Care
1,Pathanamthitta,689699,Panniyur 5,19.1,63.7,71.1,Medium,Plant with Care
1,Pathanamthitta,689699,Panniyur 5,16.4,36.8,79.9,Medium,Not Recommended
1,Pathanamthitta,689699,Panniyur 5,20.3,53.1,71.6,High,Plant with Care
2,Pathanamthitta,689645,Panniyur 5,18.9,36.0,69.8,Medium,Plant with Care
2,Pathanamthitta,689645,Panniyur 5,18.4,42.6,76.5,High,Plant with Care
2,Pathanamthitta,689645,Panniyur 5,19.9,26.3,50.2,Low,Not Recommended
2,Pathanamthitta,689645,Panniyur 5,20.6,51.3,69.8,Low,Not Recommended
2,Pathanamthitta,689645,Panniyur 5,18.9,36.0,78.7,High,Plant with Care
2,Pathanamthitta,689661,Panniyur 5,21.1,19.4,58.2,High,Plant with Care
2,Pathanamthitta,689661,Panniyur 5,20.3,82.7,92.5,High,Plant with Care
2,Pathanamthitta,689661,Panniyur 5,21.2,33.9,72.2,Medium,Plant with Care
2,Pathanamthitta,689661,Panniyur 5,23.9,45.9,68.4,Medium,Plant with Care
2,Pathanamthitta,689661,Panniyur 5,22.5,56.2,65.5,Medium,Plant with Care
2,Pathanamthitta,689695,Panniyur 5,15.8,47.9,62.9,Medium,Not Recommended
2,Pathanamthitta,689695,Panniyur 5,19.2,76.3,62.1,Medium,Plant with Care
2,Pathanamthitta,689695,Panniyur 5,23.5,61.4,75.8,High,Plant with Care
2,Pathanamthitta,689695,Panniyur 5,21.6,13.2,82.1,Medium,Plant with Care
2,Pathanamthitta,689695,Panniyur 5,20.2,31.2,55.7,High,Plant with Care
2,Pathanamthitta,689699,Panniyur 5,19.1,0.0,81.9,High,Plant with Care
2,Pathanamthitta,689699,Panniyur 5,21.2,11.7,85.8,Low,Not Recommended
2,Pathanamthitta,689699,Panniyur 5,19.5,31.4,68.9,Medium,Plant with Care
2,Pathanamthitta,689699,Panniyur 5,21.9,18.2,84.3,Low,Not Recommended
2,Pathanamthitta,689699,Panniyur 5,23.1,0.0,85.2,High,Plant with Care
3,Pathanamthitta,689645,Panniyur 5,30.7,203.9,67.7,Medium,Recommended
3,Pathanamthitta,689645,Panniyur 5,25.9,117.8,77.6,Medium,Recommended
3,Pathanamthitta,689645,Panniyur 5,27.9,174.6,79.0,Medium,Recommended
3,Pathanamthitta,689645,Panniyur 5,27.4,209.6,70.3,High,Recommended
3,Pathanamthitta,689645,Panniyur 5,27.6,98.0,83.4,Low,Not Recommended
3,Pathanamthitta,689661,Panniyur 5,28.8,213.6,80.5,Medium,Recommended
3,Pathanamthitta,689661,Panniyur 5,30.0,85.4,73.3,Low,Not Recommended
3,Pathanamthitta,689661,Panniyur 5,26.7,173.3,70.4,Medium,Recommended
3,Pathanamthitta,689661,Panniyur 5,26.1,151.1,71.3,Medium,Recommended
3,Pathanamthitta,689661,Panniyur 5,26.5,137.5,87.9,High,Recommended
3,Pathanamthitta,689695,Panniyur 5,29.6,83.4,66.9,Low,Not Recommended
3,Pathanamthitta,689695,Panniyur 5,27.6,55.2,85.6,Low,Not Recommended
3,Pathanamthitta,689695,Panniyur 5,27.8,183.4,79.1,Low,Plant with Care
3,Pathanamthitta,689695,Panniyur 5,29.3,49.0,78.3,Low,Not Recommended
3,Pathanamthitta,689695,Panniyur 5,28.5,155.0,74.4,High,Recommended
3,Pathanamthitta,689699,Panniyur 5,29.9,141.4,68.3,High,Recommended
3,Pathanamthitta,689699,Panniyur 5,26.5,187.1,73.0,Low,Plant with Care
3,Pathanamthitta,689699,Panniyur 5,28.0,160.8,83.2,High,Recommended
3,Pathanamthitta,689699,Panniyur 5,27.6,192.8,65.7,Low,Plant with Care
3,Pathanamthitta,689699,Panniyur 5,31.1,230.6,68.0,Medium,Recommended
4,Pathanamthitta,689645,Panniyur 5,27.1,77.1,76.3,Medium,Plant with Care
4,Pathanamthitta,689645,Panniyur 5,29.3,133.7,79.2,High,Recommended
4,Pathanamthitta,689645,Panniyur 5,28.5,158.7,70.5,High,Recommended
4,Pathanamthitta,689645,Panniyur 5,26.2,114.9,64.5,Medium,Recommended
4,Pathanamthitta,689645,Panniyur 5,27.2,23.6,78.5,Low,Not Recommended
4,Pathanamthitta,689661,Panniyur 5,28.0,133.8,92.6,Medium,Plant with Care
4,Pathanamthitta,689661,Panniyur 5,27.9,55.8,76.7,Medium,Plant with Care
4,Pathanamthitta,689661,Panniyur 5,28.6,155.6,73.7,High,Recommended
4,Pathanamthitta,689661,Panniyur 5,27.5,136.3,84.9,Medium,Recommended
4,Pathanamthitta,689661,Panniyur 5,24.5,59.5,72.5,Low,Not Recommended
4,Pathanamthitta,689695,Panniyur 5,29.9,111.7,67.8,High,Recommended
4,Pathanamthitta,689695,Panniyur 5,27.6,110.7,75.3,Medium,Recommended
4,Pathanamthitta,689695,Panniyur 5,28.2,98.9,71.3,Low,Not Recommended
4,Pathanamthitta,689695,Panniyur 5,26.7,96.3,94.8,Low,Not Recommended
4,Pathanamthitta,689695,Panniyur 5,30.5,157.5,92.3,High,Plant with Care
4,Pathanamthitta,689699,Panniyur 5,28.2,175.4,61.2,High,Recommended
4,Pathanamthitta,689699,Panniyur 5,26.3,225.8,65.4,High,Recommended
4,Pathanamthitta,689699,Panniyur 5,28.6,158.2,80.5,High,Recommended
4,Pathanamthitta,689699,Panniyur 5,27.7,166.4,72.8,High,Recommended
4,Pathanamthitta,689699,Panniyur 5,27.8,166.6,75.2,Medium,Recommended
5,Pathanamthitta,689645,Panniyur 5,31.4,66.8,77.2,Low,Not Recommended
5,Pathanamthitta,689645,Panniyur 5,29.7,130.1,73.8,Medium,Recommended
5,Pathanamthitta,689645,Panniyur 5,28.2,120.5,68.9,High,Recommended
5,Pathanamthitta,689645,Panniyur 5,27.3,89.4,69.5,Low,Not Recommended
5,Pathanamthitta,689645,Panniyur 5,24.9,195.8,59.2,Medium,Recommended
5,Pathanamthitta,689661,Panniyur 5,29.9,196.4,77.5,High,Recommended
5,Pathanamthitta,689661,Panniyur 5,29.0,194.9,74.7,Medium,Recommended
5,Pathanamthitta,689661,Panniyur 5,24.5,145.2,86.6,Medium,Recommended
5,Pathanamthitta,689661,Panniyur 5,26.9,124.3,84.1,Medium,Recommended
5,Pathanamthitta,689661,Panniyur 5,29.6,8.8,68.8,Medium,Plant with Care
5,Pathanamthitta,689695,Panniyur 5,23.7,128.7,67.7,Medium,Recommended
5,Pathanamthitta,689695,Panniyur 5,28.9,127.2,83.2,Medium,Recommended
5,Pathanamthitta,689695,Panniyur 5,27.2,175.8,77.0,Medium,Recommended
5,Pathanamthitta,689695,Panniyur 5,26.7,38.3,84.0,Low,Not Recommended
5,Pathanamthitta,689695,Panniyur 5,28.9,46.2,74.0,Low,Not Recommended
5,Pathanamthitta,689699,Panniyur 5,29.7,130.4,67.9,Medium,Recommended
5,Pathanamthitta,689699,Panniyur 5,25.3,0.0,75.0,Medium,Plant with Care
5,Pathanamthitta,689699,Panniyur 5,29.9,201.2,72.9,High,Recommended
5,Pathanamthitta,689699,Panniyur 5,31.0,66.2,75.3,Low,Not Recommended
5,Pathanamthitta,689699,Panniyur 5,26.9,210.8,73.5,Low,Plant with Care
6,Pathanamthitta,689645,Panniyur 5,21.0,269.4,85.5,High,Recommended
6,Pathanamthitta,689645,Panniyur 5,23.9,432.7,82.5,Medium,Recommended
6,Pathanamthitta,689645,Panniyur 5,22.8,350.2,86.7,High,Recommended
6,Pathanamthitta,689645,Panniyur 5,23.6,563.8,80.4,High,Recommended
6,Pathanamthitta,689645,Panniyur 5,23.2,280.4,90.5,Medium,Recommended
6,Pathanamthitta,689661,Panniyur 5,20.6,489.5,79.4,High,Recommended
6,Pathanamthitta,689661,Panniyur 5,22.4,400.5,77.0,High,Recommended
6,Pathanamthitta,689661,Panniyur 5,22.2,452.5,78.9,High,Recommended
6,Pathanamthitta,689661,Panniyur 5,20.8,351.7,83.5,High,Recommended
6,Pathanamthitta,689661,Panniyur 5,25.7,301.1,82.8,High,Recommended
6,Pathanamthitta,689695,Panniyur 5,21.2,346.8,89.6,High,Recommended
6,Pathanamthitta,689695,Panniyur 5,26.4,334.8,90.0,High,Recommended
6,Pathanamthitta,689695,Panniyur 5,22.3,424.3,86.1,High,Recommended
6,Pathanamthitta,689695,Panniyur 5,21.8,349.9,86.1,Medium,Recommended
6,Pathanamthitta,689695,Panniyur 5,27.0,181.4,89.4,High,Recommended
6,Pathanamthitta,689699,Panniyur 5,26.2,303.5,86.5,High,Recommended
6,Pathanamthitta,689699,Panniyur 5,21.2,401.0,81.1,High,Recommended
6,Pathanamthitta,689699,Panniyur 5,22.7,341.7,85.9,High,Recommended
6,Pathanamthitta,689699,Panniyur 5,22.7,348.0,87.2,High,Recommended
6,Pathanamthitta,689699,Panniyur 5,17.0,362.0,82.1,High,Plant with Care
7,Pathanamthitta,689645,Panniyur 5,25.1,177.5,76.9,High,Recommended
7,Pathanamthitta,689645,Panniyur 5,22.4,457.6,86.9,High,Recommended
7,Pathanamthitta,689645,Panniyur 5,28.1,417.7,88.4,High,Recommended
7,Pathanamthitta,689645,Panniyur 5,22.4,270.8,80.7,High,Recommended
7,Pathanamthitta,689645,Panniyur 5,19.9,235.3,87.6,High,Recommended
7,Pathanamthitta,689661,Panniyur 5,21.0,376.0,93.4,Medium,Recommended
7,Pathanamthitta,689661,Panniyur 5,21.9,254.0,84.7,High,Recommended
7,Pathanamthitta,689661,Panniyur 5,25.1,339.5,84.8,High,Recommended
7,Pathanamthitta,689661,Panniyur 5,23.7,470.6,85.8,Medium,Recommended
7,Pathanamthitta,689661,Panniyur 5,21.7,374.9,81.6,High,Recommended
7,Pathanamthitta,689695,Panniyur 5,21.2,299.6,85.9,High,Recommended
7,Pathanamthitta,689695,Panniyur 5,22.4,600.0,88.8,High,Recommended
7,Pathanamthitta,689695,Panniyur 5,24.7,245.6,87.4,High,Recommended
7,Pathanamthitta,689695,Panniyur 5,23.0,281.2,85.3,High,Recommended
7,Pathanamthitta,689695,Panniyur 5,23.6,359.6,79.2,Medium,Recommended
7,Pathanamthitta,689699,Panniyur 5,21.3,404.6,91.9,Medium,Recommended
7,Pathanamthitta,689699,Panniyur 5,24.2,317.8,85.6,High,Recommended
7,Pathanamthitta,689699,Panniyur 5,23.5,173.0,78.9,High,Recommended
7,Pathanamthitta,689699,Panniyur 5,25.1,491.6,74.8,High,Recommended
7,Pathanamthitta,689699,Panniyur 5,20.0,331.0,74.5,Medium,Recommended
8,Pathanamthitta,689645,Panniyur 5,26.3,298.1,79.5,High,Recommended
8,Pathanamthitta,689645,Panniyur 5,21.6,210.0,80.7,High,Recommended
8,Pathanamthitta,689645,Panniyur 5,25.8,274.3,79.8,High,Recommended
